OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
11061,"Angelchild, Harmony",Mahyrst Keep,28.45,Shadow Metal,183.00,1606.00,298.00,293898.0000,54534.0000,447560.90400000,07/19/1947 @ 12:00:00 AM
1202,"Roguemist, Rouge",Reyny Keep,-3.35,Unknown Fatelightning Steel Of The Glacier,187.00,305.86,109.00,57195.8200,20383.0000,74979.92953000,07/19/1947 @ 12:00:00 AM
2570,"The Unspeakable, Scarechain",Tower Farthing,17.63,Stone Soulsteel Of The Skies,189.00,3459.15,340.58,653779.3500,64369.6200,844758.63341100,07/19/1947 @ 12:00:00 AM
1301,Spikecrank,The Citadel of Lord Greywulf,19.00,Falserainbow Lead,84.00,872.99,58.00,73331.1600,4872.0000,93061.76040000,07/19/1947 @ 12:00:00 AM
36961,Bonescare,The Fen of the Necromancer,32.21,Vampires' Hammer Emeraldmetal,175.00,93.70,85.18,16397.5000,14906.5000,41387.01840000,07/19/1947 @ 12:00:00 AM
19197,Bonescare,Mahyrst Keep,31.30,Toxic Mistlead Of The Past,156.00,396.06,396.06,61785.3600,61785.3600,162248.35536000,07/19/1947 @ 12:00:00 AM
34787,Gravebone,The Bastion of the Vampire Duke,45.86,Sprites' Transcendent Mud Lead Of The South,264.00,3338.65,267.08,881403.6000,70509.1200,1388459.89339200,07/19/1947 @ 12:00:00 AM
19651,"Brand, Lightning",Mahyrst Keep,31.30,Trolls' Mist Poisonplatinum Of The Twilight,187.00,484.62,440.56,90623.9400,82384.7200,227160.37058000,07/19/1947 @ 12:00:00 AM
18870,"The Chiller, Chillfire",Weke Tower,47.19,Grayplatinum,174.00,2548.00,104.94,443352.0000,18259.5600,679446.05516400,07/19/1947 @ 12:00:00 AM
5099,Bonescare,Grori's Deep,27.50,God-touched Greengem Platinum,341.00,2181.36,188.14,743843.7600,64155.7400,1030199.36250000,07/19/1947 @ 12:00:00 AM
16480,"Tsunami, Seraphim",Reyny Keep,-3.35,Incubi's Iron Of The Dawn,231.00,174.99,174.99,40422.6900,40422.6900,78137.05977000,07/19/1947 @ 12:00:00 AM
17861,"Wind, Maverick",Bergfison's Deep,16.00,Poison Adamant,285.00,110.96,100.87,31623.6000,28747.9500,70030.99800000,07/19/1987 @ 12:00:00 AM
28511,"Wind, Maverick",Bifar's Deep,12.21,Undeads' Mind Orichalcum Of The Twilight,310.00,1169.00,364.69,362390.0000,113053.9000,533495.60019000,07/19/1947 @ 12:00:00 AM
5380,"Goddess of Trickery, Alik",The Lost Crypts of Sorrows,2.20,Phantasmal Smokezephyr Mercury Of Men,223.00,211.20,192.00,47097.6000,42816.0000,91891.69920000,07/19/1947 @ 12:00:00 AM
26234,"Roguemist, Rouge",Moor Village,11.32,Warlocks' Timerot Mithril,177.00,194.65,176.95,34453.0500,31320.1500,73218.72624000,07/19/1947 @ 12:00:00 AM
37029,"Gust, Shadow",The Greedy Wench,13.31,Stone Soulsteel Of The Skies,112.00,453.31,453.31,50770.7200,50770.7200,115056.60566400,07/19/1947 @ 12:00:00 AM
4406,"Bladewitch, Zeal",Pawic Keep,31.90,Litches' Fatal Mithril Of The Past,193.00,3822.00,13.00,737646.0000,2509.0000,976264.44500000,07/19/1947 @ 12:00:00 AM
