OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
3964,"Rose, Anchor",Kada's Deep,7.65,Primordial Plague Mercury Of Legend,277.00,1150.79,67.00,318768.8300,18559.0000,363133.40899500,02/06/2007 @ 12:00:00 AM
36818,"Iran, Lord of Nightmares",The Fen of the Necromancer,32.21,Ensorceled Sandmetal Of Spirits,334.00,85.18,93.70,28450.1200,31295.8000,78990.08083200,02/06/2007 @ 12:00:00 AM
36939,"Tarot, Dawn",The Fen of the Necromancer,32.21,Grayplatinum,76.00,2548.00,115.43,193648.0000,8772.6800,267620.38102800,02/06/2007 @ 12:00:00 AM
22848,"Byzou, God of Animals",The Nulukkhath Spires,28.99,Fog Lavaplatinum Of Life,148.00,560.35,509.41,82931.8000,75392.6800,204222.74675200,02/06/2007 @ 12:00:00 AM
20238,"Lenwenye, Goddess of Travel",The Lewd King,45.98,Unknowable Mindsilver,151.00,174.90,174.90,26409.9000,26409.9000,77106.34404000,02/06/2007 @ 12:00:00 AM
9250,"Fate, Ivycaster",Gena's Hold,4.40,Meteoric Mirrormuck Orichalcum Of The Forests,257.00,491.62,368.50,126346.3400,94704.5000,230777.07696000,02/06/2007 @ 12:00:00 AM
31526,Metalghoul,The Bastion of Gothmog of Udun,-2.66,Pearl Mirrorice Steel Of Changelings,197.00,365.42,365.42,71987.7400,71987.7400,140145.73223200,02/06/2017 @ 12:00:00 AM
15593,"Avriel, God of Death",The Fortress of Asmamur,-2.66,Starsmoke Bronze Of Life,195.00,-438.00,420.81,-85410.0000,82057.9500,-3262.88547000,02/06/2007 @ 12:00:00 AM
5834,"Nailpiston, The Grasping",Khali's Delve,1.07,Venom Jewelmetal Of The Desert,243.00,701.92,167.16,170566.5600,40619.8800,213446.13490800,02/06/2007 @ 12:00:00 AM
12032,"Sephiroth, Drakecaster",Citadel Ward,4.40,Emerald Orichalcum,288.00,1957.00,129.81,563616.0000,37385.2800,627445.33632000,02/06/2007 @ 12:00:00 AM
