OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
1051,"God of Animals, Byzou",Reyny Keep,-3.35,Ensorceled Sandmetal Of Spirits,334.00,4149.00,64.00,1385766.0000,21376.0000,1360002.74300000,07/11/2018 @ 12:00:00 AM
23050,"The Horrorific, Evilfear",The Fortress of Akkun the Grim,27.03,Forgotten Mithril,228.00,545.71,496.10,124421.8800,113110.8000,301737.76340400,07/11/2018 @ 12:00:00 AM
23121,"Tsunami, Seraphim",Weke Tower,47.19,Fleshshock Mercury,139.00,-31.02,-28.20,-4311.7800,-3919.8000,-12116.06260200,07/11/2018 @ 12:00:00 AM
22086,"Lady of Vengeance, Zepul",The Nulukkhath Spires,28.99,Violetdream Iron,341.00,502.13,456.48,171226.3300,155659.6800,421650.26429900,07/11/2018 @ 12:00:00 AM
22055,"Lonedrake, Clash",The Nulukkhath Spires,28.99,Imperial Fate Steel,186.00,419.10,381.00,77952.6000,70866.0000,191961.11214000,07/11/2018 @ 12:00:00 AM
2704,"Gust, Shadow",The Tomb of Gothmog of Udun,11.00,Spectres' Shadowy Terrorglow Adamant Of Life,282.00,-297.62,175.08,-83928.8400,49372.5600,-38357.47080000,07/11/2018 @ 12:00:00 AM
18343,"Mystery, Lord",The Dancing Minstrel,39.62,Meteoric Mirrormuck Orichalcum Of The Forests,390.00,491.62,405.35,191731.8000,158086.5000,488416.31046000,07/11/2018 @ 12:00:00 AM
33934,"The Grasping, Beamsprocket",Reheath Stronghold,39.60,Toxic Mistlead Of The Past,123.00,435.67,396.06,53587.4100,48715.3800,142814.69484000,07/11/2018 @ 12:00:00 AM
30147,"Veil, Bane",The Tower of Sabiesu the Awesome,10.00,Swordbronze,260.00,403.29,366.63,104855.4000,95323.8000,220197.12000000,07/11/2018 @ 12:00:00 AM
17256,"Angelchild, Harmony",North Arcanist's Farthing,2.75,Incubi's Glittering Tin Of The Future,361.00,192.96,212.26,69658.5600,76625.8600,150307.24155000,07/11/2018 @ 12:00:00 AM
8538,"Spiritraven, Bedlam",Gawold Castle,10.29,Unicorns' Fatal Magma Metal Of The Ocean,226.00,903.00,23.00,204078.0000,5198.0000,230810.50040000,07/11/2018 @ 12:00:00 AM
16122,"Goddess of Knowledge, Baltha",North Arcanist's Farthing,2.75,Tritons' Time Stoneiron Of Legend,183.00,341.59,341.59,62510.9700,62510.9700,128460.04335000,07/11/2018 @ 12:00:00 AM
17534,"Claw, Slayer",Bergfison's Deep,16.00,Mithril Of The Tropics,80.00,276.72,251.56,22137.6000,20124.8000,49024.38400000,07/11/2018 @ 12:00:00 AM
8923,Evilbrood,The Lost Sanctum of Woe,43.20,Unknowable Mindsilver,325.00,174.90,174.90,56842.5000,56842.5000,162796.92000000,07/11/2018 @ 12:00:00 AM
864,"Felldrake, Magus",Palace Farthing,13.00,Vampires' Fang Emeraldsilver,211.00,2033.69,80.84,429108.5900,17057.2400,504167.38790000,07/11/2018 @ 12:00:00 AM
5354,"Runetomb, Song",The Lost Crypts of Sorrows,2.20,Negative Rockglitter Mercury Of Trolls,196.00,3502.00,194.70,686392.0000,38161.2000,740493.37040000,07/11/2018 @ 12:00:00 AM
14120,"The Blade, Scarefear",The Broken Arrow,17.60,Imperial Fate Steel,235.00,419.10,381.00,98488.5000,89535.0000,221115.63600000,07/11/2018 @ 12:00:00 AM
16917,Springcoil,Gena's Hold,5.85,Incubi's Glittering Tin Of The Future,337.00,192.96,212.26,65027.5200,71531.6200,144547.84969000,07/11/2018 @ 12:00:00 AM
5555,"Lonedrake, Clash",Pawic Keep,31.90,Undeads' Mind Orichalcum Of The Twilight,131.00,1169.00,301.40,153139.0000,39483.4000,254068.94560000,07/11/2018 @ 12:00:00 AM
2067,"God of Death, Avriel",Archring Borough,27.00,Glittering Orichalcum,190.00,2056.00,330.00,390640.0000,62700.0000,575741.80000000,07/11/2018 @ 12:00:00 AM
