OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
1137,"Sielach, God of Fate",The Archer and Blade,15.00,Magicians' Legendary Poison Metal,291.00,3615.00,-48.01,1051965.0000,-13970.9100,1193693.20350000,08/29/2016 @ 12:00:00 AM
23452,"Zepul, Lady of Vengeance",Reheath Stronghold,39.60,Tritons' Time Stoneiron Of Legend,154.00,341.59,341.59,52604.8600,52604.8600,146872.76912000,08/29/2006 @ 12:00:00 AM
10221,"Rune, Rougehate",Hartshill Ward,40.29,Forgotten Mithril,151.00,3909.75,496.10,590372.2500,74911.1000,933326.01171500,08/29/2006 @ 12:00:00 AM
35561,"Alik, Goddess of Trickery",The Fortress of the Lich Queen,22.79,Ghouls' Imperial Soulzephyr Mithril Of The Seas,69.00,318.23,318.23,21957.8700,21957.8700,53924.13714600,08/29/2006 @ 12:00:00 AM
34385,"Spikebrood, The Disinterred",Mahyrst Keep,31.30,Unspeakable Rotsoul Mithril Of Souls,151.00,370.26,336.60,55909.2600,50826.6000,140144.18418000,08/29/2006 @ 12:00:00 AM
23997,"Grave, Mistseeker",Bifar's Deep,12.21,Phantasmal Tin Of The Swamps,167.00,405.96,369.05,67795.3200,61631.3500,145229.66640700,08/29/2006 @ 12:00:00 AM
9543,"Azah, Goddess of Fate",Grove Farthing,25.00,Muck Orichalcum Of Ogres,187.00,2080.00,97.93,388960.0000,18312.9100,509091.13750000,08/29/2006 @ 12:00:00 AM
31439,"Shadow, Tomblion",Gifeld Castle,33.01,Warlocks' Timerot Mithril,373.00,194.65,194.65,72604.4500,72604.4500,193142.35789000,08/29/2006 @ 12:00:00 AM
138,"Scarefear, The Blade",The Bastion of Sthasu the Gruesome,40.00,Magicians' Legendary Poison Metal,185.00,3615.00,-48.01,668775.0000,-8881.8500,923850.41000000,08/29/2016 @ 12:00:00 AM
17586,"Ariel, God of Luck",Kada's Deep,8.42,Trolls' Rubymercury Of The Sunset,199.00,487.30,487.30,96972.7000,96972.7000,210275.60268000,08/29/2006 @ 12:00:00 AM
16310,"Evilfear, The Horrorific",The Pirate's Pipe,16.94,Incubi's Iron Of The Dawn,318.00,174.99,174.99,55646.8200,55646.8200,130146.78261600,08/29/2006 @ 12:00:00 AM
7991,"Shadow, Gust",The Hunter and Rose,39.60,Starsmoke Bronze Of Life,328.00,-438.00,420.81,-143664.0000,138025.6800,-7871.09472000,08/29/2006 @ 12:00:00 AM
4240,"Sephiroth, Drakecaster",The Forsaken Hive of Galima the Mighty,0.39,Timeiron,176.00,3255.00,-14.77,572880.0000,-2599.5200,572504.57387200,08/29/2006 @ 12:00:00 AM
5656,"Rouge, Roguemist",Reheath Stronghold,39.60,Tritons' Time Stoneiron Of Legend,135.00,2235.00,310.54,301725.0000,41922.9000,479732.46840000,08/29/2016 @ 12:00:00 AM
26686,"Selik, God of Death",Bifar's Deep,12.21,Shadowhell Mithril,251.00,462.21,420.19,116014.7100,105467.6900,248525.40104000,08/29/2016 @ 12:00:00 AM
3516,"Beamsprocket, The Grasping",The Tomb of Hellish Ruin,33.00,Primordial Plague Mercury Of Legend,195.00,1150.79,67.00,224404.0500,13065.0000,315833.83650000,08/29/2006 @ 12:00:00 AM
4876,Chainnail,Grori's Deep,27.50,Primordial False Gold,195.00,1383.00,391.27,269685.0000,76297.6500,441127.87875000,08/29/2006 @ 12:00:00 AM
14891,"Boltcrank, The Trapper",The Fortress of Akkun the Grim,27.03,Golems' Stonesapphire Gold Of The Glacier,293.00,176.00,160.00,51568.0000,46880.0000,125058.49440000,08/29/2006 @ 12:00:00 AM
