OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
12449,"Rougehate, Rune",The Citadel of Tattena the Sinister,22.39,Incubi's Iron Of The Dawn,162.00,174.99,159.08,28348.3800,25770.9600,66236.66022600,07/24/1947 @ 12:00:00 AM
11112,"Goddess of Knowledge, Ahah",Mahyrst Keep,28.45,Violetdream Iron,283.00,414.98,377.25,117439.3400,106761.7500,287986.30010500,07/24/1947 @ 12:00:00 AM
13819,"Anchor, Rose",Kada's Deep,8.42,Pearl Mirrorice Steel Of Changelings,175.00,332.20,302.00,58135.0000,52850.0000,120329.93700000,07/24/1947 @ 12:00:00 AM
10303,"Brand, Lightning",The Secret Shrine of the Gargoyle Count,21.75,Pearl Mirrorice Steel Of Changelings,127.00,2996.00,302.00,380492.0000,38354.0000,509945.00500000,07/24/1947 @ 12:00:00 AM
11861,"Drakecaster, Sephiroth",The Tomb of Hellish Ruin,33.00,Incubi's Iron Of The Dawn,115.00,174.99,159.08,20123.8500,18294.2000,51096.00650000,07/24/1947 @ 12:00:00 AM
32038,Spikespawn,The Bastion of Gothmog of Udun,-2.66,Planar Mudtin Of Trolls,114.00,191.40,174.00,21819.6000,19836.0000,40547.56104000,07/24/1947 @ 12:00:00 AM
9055,"Goddess of Law, Eumyan",The Lost Crypts of Sorrows,2.20,Planar Mudtin Of Trolls,151.00,191.40,174.00,28901.4000,26274.0000,56389.25880000,07/24/1947 @ 12:00:00 AM
19356,"Darkzealot, Dawn",The Bastion of Barbos,25.41,Trolls' Mist Poisonplatinum Of The Twilight,247.00,484.62,440.56,119701.1400,108818.3200,286586.25478600,07/24/1947 @ 12:00:00 AM
31089,"The Blade, Scarefear",The Broken Arrow,17.60,Foulopal Copper Of The Skies,308.00,221.83,221.83,68323.6400,68323.6400,160697.20128000,07/24/1947 @ 12:00:00 AM
33993,"Runetomb, Song",Mahyrst Keep,31.30,Toxic Mistlead Of The Past,206.00,435.67,396.06,89748.0200,81588.3600,224964.66694000,07/24/1947 @ 12:00:00 AM
17183,"Runetomb, Song",North Arcanist's Farthing,2.75,Warlocks' Timerot Mithril,218.00,725.00,176.95,158050.0000,38575.1000,202032.29025000,07/24/1947 @ 12:00:00 AM
7196,"Roguemist, Rouge",Barad Kesa,5.10,Unicorns' Fatal Magma Metal Of The Ocean,208.00,903.00,23.00,187824.0000,4784.0000,202431.00800000,07/24/1947 @ 12:00:00 AM
16066,"Darkzealot, Dawn",The Tower of Aramum,20.00,Undeads' Mind Orichalcum Of The Twilight,154.00,1169.00,301.40,180026.0000,46415.6000,271729.92000000,07/24/1947 @ 12:00:00 AM
6075,"Knightseraph, Lance",The Warrior and Flagon,9.00,Dragons' Poison Glitterflesh Steel Of The North,249.00,742.00,75.00,184758.0000,18675.0000,221741.97000000,07/24/1987 @ 12:00:00 AM
8718,"Spiritraven, Bedlam",The Black Barrow of Bery,19.80,Djinni's Spectral Shadowlead Of Life,96.00,1718.00,259.12,164928.0000,24875.5200,227384.61696000,07/24/1947 @ 12:00:00 AM
17574,Bronzespawn,The Bastion of the Vampire Duke,37.90,Shadow Metal,118.00,1606.00,298.00,189508.0000,35164.0000,309822.68800000,07/24/1947 @ 12:00:00 AM
31953,"Jester, Seraph",The Bastion of Gothmog of Udun,-2.66,Pearl Mirrorice Steel Of Changelings,215.00,365.42,365.42,78565.3000,78565.3000,152950.92604000,07/24/1947 @ 12:00:00 AM
765,"God of Resurrection, Gadriel",The Fortress of Asmamur,-2.00,Magicians' Legendary Poison Metal,260.00,3615.00,-48.01,939900.0000,-12482.6000,908869.05200000,07/24/1947 @ 12:00:00 AM
7782,"Mist, Claw",The Bastion of the Vampire Duke,34.45,Vampires' Hammer Emeraldmetal,180.00,77.44,70.40,13939.2000,12672.0000,35778.75840000,07/24/1947 @ 12:00:00 AM
27243,"The Unspeakable, Scarechain",The Pirate's Pipe,16.94,Unknown Fatelightning Steel Of The Glacier,302.00,145.08,159.59,43814.1600,48196.1800,107596.89159600,07/24/1947 @ 12:00:00 AM
28618,"Runetomb, Song",Barad Kesa,5.61,Vampires' Fang Emeraldsilver,125.00,2033.69,80.84,254211.2500,10105.0000,279144.39162500,07/24/1947 @ 12:00:00 AM
