OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
4969,Spikespawn,The Tower of Aramum,20.00,Primordial False Gold,209.00,1383.00,391.27,289047.0000,81775.4300,444986.91600000,12/11/2016 @ 12:00:00 AM
24674,"Jackalguard, Gale",Eved Castle,30.80,Foul Ice Bronze Of Life,181.00,292.82,266.20,53000.4200,48182.2000,132346.86696000,12/11/2016 @ 12:00:00 AM
2738,"Lord of Nightmares, Iran",The Archer and Scroll,45.16,Succubi's Evil Mindzephyr Adamant Of The Desert,191.00,555.09,42.90,106022.1900,8193.9000,165796.07624400,12/11/2016 @ 12:00:00 AM
23687,"Goddess of Law, Eumyan",Bifar's Deep,12.21,Incubi's Glittering Tin Of The Future,59.00,192.96,212.26,11384.6400,12523.3400,26827.14435800,12/11/2016 @ 12:00:00 AM
34487,"God of Thieves, Maeglodor",Reheath Stronghold,39.60,Unspeakable Rotsoul Mithril Of Souls,247.00,370.26,336.60,91454.2200,83140.2000,243733.81032000,12/11/2016 @ 12:00:00 AM
33551,"The Unspeakable, Scarechain",Pewold Keep,29.00,Mind Lead,183.00,241.00,219.09,44103.0000,40093.4700,108613.44630000,12/11/2016 @ 12:00:00 AM
9466,"The Unspeakable, Terrorghoul",Barad Kesa,5.10,Unknowable Mindsilver,302.00,174.90,174.90,52819.8000,52819.8000,111027.21960000,12/11/2016 @ 12:00:00 AM
18309,Deathbrood,The Dancing Minstrel,39.62,Fairies' Supreme Mistsmoke Lead Of The Future,90.00,499.73,454.30,44975.7000,40887.0000,119881.50174000,12/11/2016 @ 12:00:00 AM
29205,"Tsunami, Seraphim",The Nulukkhath Spires,28.99,Fleshshock Mercury,181.00,-31.02,-28.20,-5614.6200,-5104.2000,-13826.20591800,12/11/2016 @ 12:00:00 AM
31536,"Squallmourner, Storm",Weke Tower,47.19,Fairies' Supreme Mistsmoke Lead Of The Future,234.00,499.73,549.70,116936.8200,128629.8000,361449.50797800,12/11/2016 @ 12:00:00 AM
18684,Chainhorror,Barad Cune,49.21,Undeads' Mind Orichalcum Of The Twilight,306.00,1169.00,331.54,357714.0000,101451.2400,685120.45460400,12/11/2016 @ 12:00:00 AM
7357,"Goddess of Fate, Azah",Barad Kesa,5.10,Unicorns' Fatal Magma Metal Of The Ocean,189.00,903.00,23.00,170667.0000,4347.0000,183939.71400000,12/11/2016 @ 12:00:00 AM
8939,"Lady of Vengeance, Zepul",The Tower of Aces the Accursed,-3.34,Planar Mudtin Of Trolls,134.00,191.40,174.00,25647.6000,23316.0000,47328.21576000,12/11/2016 @ 12:00:00 AM
6341,"Roguemist, Rouge",Archring Borough,29.70,Hidden Shadowice Lead,277.00,3068.90,-15.00,850085.3000,-4155.0000,1097171.59910000,12/11/2016 @ 12:00:00 AM
28439,"Runetomb, Song",Barad Cune,49.21,Stone Soulsteel Of The Skies,232.00,453.31,412.10,105167.9200,95607.2000,299576.55655200,12/11/2016 @ 12:00:00 AM
28524,"Veil, Bane",The Bastion of the Vampire Duke,45.86,Stone Soulsteel Of The Skies,200.00,453.31,412.10,90662.0000,82420.0000,252457.40520000,12/11/2016 @ 12:00:00 AM
7954,"Godwarlock, Sunrise",The Bastion of Sthasu the Gruesome,40.00,Falserainbow Lead,124.00,872.99,70.18,108250.7600,8702.3200,163734.31200000,12/11/2016 @ 12:00:00 AM
16677,Springsprocket,North Arcanist's Farthing,2.75,Swordbronze,149.00,333.30,303.00,49661.7000,45147.0000,97415.93925000,12/11/2016 @ 12:00:00 AM
24108,Chainnail,The Lewd King,45.98,Unicorns' Fatal Magma Metal Of The Ocean,190.00,25.30,23.00,4807.0000,4370.0000,13396.58460000,12/11/2016 @ 12:00:00 AM
14750,Bolttrap,The Fortress of Akkun the Grim,27.03,Mind Lead,150.00,241.00,219.09,36150.0000,32863.5000,87667.84905000,12/11/2016 @ 12:00:00 AM
13433,"Roguemist, Rouge",Gili's Delve,35.89,Pearl Mirrorice Steel Of Changelings,214.00,332.20,302.00,71090.8000,64628.0000,184428.27732000,12/11/2016 @ 12:00:00 AM
14976,"Lady of Fire, Nelalwe",The Secret Catacombs of Ulfang the Black,28.82,Golems' Stonesapphire Gold Of The Glacier,283.00,176.00,160.00,49808.0000,45280.0000,122492.36160000,12/11/2016 @ 12:00:00 AM
