OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
73,"The Unspeakable, Terrorghoul",The Flying Witch,5.16,Warlocks' Timerot Mithril,51.00,725.00,176.95,36975.0000,9024.4500,48373.02162000,04/13/2017 @ 12:00:00 AM
1504,Spikecrank,The Bastion of the Lich Tyrant,5.36,Spirits' Living Wordhammer Tin Of The Trees,211.00,3897.55,117.00,822383.0500,24687.0000,892473.00468000,04/13/2017 @ 12:00:00 AM
1510,"Squallmourner, Storm",The Archer and Blade,15.00,Foul Ice Bronze Of Life,305.00,-378.00,242.00,-115290.0000,73810.0000,-47702.00000000,04/13/2017 @ 12:00:00 AM
21005,"The Grasping, Nettool",Mahyrst Keep,31.30,Sirens' Rockgold,311.00,336.74,336.74,104726.1400,104726.1400,275010.84364000,04/13/2017 @ 12:00:00 AM
34440,"Goddess of Thieves, Melcha",Mahyrst Keep,31.30,Warlocks' Timerot Mithril,230.00,194.65,194.65,44769.5000,44769.5000,117564.70700000,04/13/2017 @ 12:00:00 AM
10544,"Seeker, Fate",The Secret Shrine of the Gargoyle Count,21.75,Tritons' Time Stoneiron Of Legend,141.00,2235.00,310.54,315135.0000,43786.1400,436986.48795000,04/13/2017 @ 12:00:00 AM
33298,Flameshiver,Pewold Keep,29.00,Forgotten Mithril,241.00,600.28,545.71,144667.4800,131516.1100,356276.83110000,04/13/2017 @ 12:00:00 AM
32167,"Seraphheart, Storm",The Chuallanto Jungle,11.00,Yellow Mistearth Copper,189.00,287.98,261.80,54428.2200,49480.2000,115338.34620000,04/13/2017 @ 12:00:00 AM
9115,"The Terrifying, Deathspike",The Black Barrow of Bery,19.80,Unknowable Mindsilver,246.00,174.90,174.90,43025.4000,43025.4000,103088.85840000,04/13/2017 @ 12:00:00 AM
10806,"The Mechanical, Snarepiston",The Dungeon of Dismal Terror,44.30,Pearl Mirrorice Steel Of Changelings,179.00,2996.00,302.00,536284.0000,54058.0000,851863.50600000,04/13/2017 @ 12:00:00 AM
19523,Beamtrap,Gifeld Castle,33.01,Unspeakable Rotsoul Mithril Of Souls,162.00,370.26,336.60,59982.1200,54529.2000,152311.50673200,04/13/2017 @ 12:00:00 AM
33933,"Knightseraph, Lance",Mahyrst Keep,31.30,Primordial Plague Mercury Of Legend,114.00,73.70,67.00,8401.8000,7638.0000,21060.25740000,04/13/2017 @ 12:00:00 AM
30176,"Lionwatcher, Law",The Tower of Sabiesu the Awesome,10.00,White Platinum,135.00,101.02,91.84,13637.7000,12398.4000,28639.71000000,04/13/2017 @ 12:00:00 AM
17330,"God of Fate, Sielach",Gena's Hold,5.85,Grayplatinum,228.00,2548.00,104.94,580944.0000,23926.3200,640255.23372000,04/13/2017 @ 12:00:00 AM
6205,"The Grasping, Nettool",The Shadow Downs,34.00,Violetdream Iron,273.00,414.98,377.25,113289.5400,102989.2500,289813.57860000,04/13/2017 @ 12:00:00 AM
31874,"Runetomb, Song",The Bastion of Gothmog of Udun,-2.66,Pearl Mirrorice Steel Of Changelings,210.00,365.42,365.42,76738.2000,76738.2000,149393.92776000,04/13/2017 @ 12:00:00 AM
7813,"Wolf, Jericho",The Citadel of Tattena the Sinister,22.39,Unicorns' Fatal Magma Metal Of The Ocean,244.00,903.00,23.00,220332.0000,5612.0000,276532.86160000,04/13/2017 @ 12:00:00 AM
26374,Cinderember,The Black Barrow of Bery,23.96,Grayplatinum,326.00,2548.00,104.94,830648.0000,34210.4400,1072078.52222400,04/13/2017 @ 12:00:00 AM
26498,"The Grasping, Nailpiston",Bifar's Deep,12.21,Muck Orichalcum Of Ogres,220.00,143.37,130.34,31541.4000,28674.8000,67568.59802000,04/13/2017 @ 12:00:00 AM
27933,"The Grasping, Beamsprocket",Bifar's Deep,12.21,Undeads' Mind Orichalcum Of The Twilight,129.00,1169.00,364.69,150801.0000,47045.0100,222003.00782100,04/13/2017 @ 12:00:00 AM
4619,"Amberslayer, Flora",Shainan's Hold,43.67,Trolls' Rubymercury Of The Sunset,306.00,2733.00,443.00,836298.0000,135558.0000,1396265.51520000,04/13/2017 @ 12:00:00 AM
26724,"Reaper, Dagger",Gili's Delve,35.89,Heavenly Dreamsilver Of The Night,299.00,719.00,314.60,214981.0000,94065.4000,419963.15296000,04/13/2017 @ 12:00:00 AM
36110,Spikespawn,The Fen of the Necromancer,32.21,Vampires' Hammer Emeraldmetal,224.00,93.70,85.18,20988.8000,19080.3200,52975.38355200,04/13/2017 @ 12:00:00 AM
26901,Chainhorror,Gili's Delve,35.89,Heavenly Dreamsilver Of The Night,274.00,719.00,314.60,197006.0000,86200.4000,384849.17696000,04/13/2017 @ 12:00:00 AM
