OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total, Last Revised
11101,"Harmony, Angelchild",The Fortress of Asmamur,-2.42,Violetstone Tin Of Death,156.00,2091.85,20.90,326328.6000,3260.4000,321612.94620000,08/10/2008 @ 12:00:00 AM
13876,Springsprocket,North Arcanist's Farthing,2.75,Mithril Of The Tropics,171.00,251.56,251.56,43016.7600,43016.7600,88399.44180000,08/10/2008 @ 12:00:00 AM
1345,"Beamsprocket, The Grasping",The Dungeon of Dismal Terror,40.27,Foul Ice Bronze Of Life,197.00,-378.00,242.00,-74466.0000,47674.0000,-37581.13840000,08/10/2008 @ 12:00:00 AM
36860,"Shiverflame, The Freezer",The Fen of the Necromancer,32.21,Vampires' Hammer Emeraldmetal,227.00,93.70,85.18,21269.9000,19335.8600,53684.87529600,08/10/2008 @ 12:00:00 AM
33222,"Maverick, Wind",The Archer and Scroll,60.12,Undeads' Mind Orichalcum Of The Twilight,318.00,1169.00,364.69,371742.0000,115971.4200,780926.72810400,08/10/2008 @ 12:00:00 AM
21853,"Gadriel, God of Resurrection",Moor Village,11.32,Witchs' Forbidden Rockrainbow Bronze,232.00,245.63,245.63,56986.1600,56986.1600,126873.98662400,08/10/2008 @ 12:00:00 AM
30050,"Chainblade, The Cadaverous",The Greedy Wench,13.31,Heavenly Dreamsilver Of The Night,281.00,719.00,314.60,202039.0000,88402.6000,329099.37696000,08/10/2008 @ 12:00:00 AM
6025,"Evilcoil, The Machine",The Bastion of the Vampire Duke,34.45,Mithril Of Legend,237.00,169.17,186.09,40093.2900,44103.3300,113202.35559000,08/10/2008 @ 12:00:00 AM
8991,"Chillfire, The Chiller",Love Keep,40.56,Primordial Plague Mercury Of Legend,206.00,1150.79,67.00,237062.7400,13802.0000,352615.47854400,08/10/2008 @ 12:00:00 AM
7667,"Ingwenel, God of War",Gawold Castle,10.29,Unicorns' Fatal Magma Metal Of The Ocean,102.00,903.00,23.00,92106.0000,2346.0000,104171.11080000,08/10/2008 @ 12:00:00 AM
5130,"Flora, Amberslayer",Archring Borough,27.00,Unknowable Mindsilver,290.00,174.90,159.00,50721.0000,46110.0000,122975.37000000,08/10/2008 @ 12:00:00 AM
17739,"Fate, Seeker",The Bastion of the Vampire Duke,37.90,Mithril Of The Tropics,224.00,276.72,251.56,61985.2800,56349.4400,163183.57888000,08/10/2008 @ 12:00:00 AM
27393,Bronzespike,The Bastion of Gothmog of Udun,-2.42,Sprites' Transcendent Mud Lead Of The South,208.00,3338.65,267.08,694439.2000,55552.6400,731842.03747200,08/10/2008 @ 12:00:00 AM
29929,"Tiger, Mistmidnight",The Greedy Wench,13.31,White Platinum,210.00,101.02,91.84,21214.2000,19286.4000,45891.22986000,08/10/2008 @ 12:00:00 AM
5501,"Snaretool, The Constructed",Pawic Keep,31.90,Vampires' Hammer Emeraldmetal,188.00,77.44,70.40,14558.7200,13235.2000,36660.18048000,08/10/2008 @ 12:00:00 AM
13098,"Rose, Anchor",Gifeld Castle,30.01,Nymphs' Luminous Rotmercury Of The Skies,16.00,335.50,369.05,5368.0000,5904.8000,14655.76728000,08/10/2008 @ 12:00:00 AM
3238,"Ahah, Goddess of Knowledge",The Khazahol Crags,20.68,Witchs' Forbidden Rockrainbow Bronze,169.00,4207.35,223.30,711042.1500,37737.7000,903627.52298000,08/10/2008 @ 12:00:00 AM
15882,"Evilfear, The Horrorific",The Dungeon of Merciless Woe,3.61,Imperial Fate Steel,143.00,419.10,381.00,59931.3000,54483.0000,118544.65623000,08/10/2018 @ 12:00:00 AM
4635,"Jericho, Wolf",Pawic Keep,31.90,Spectres' Shadowy Terrorglow Adamant Of Life,276.00,-297.62,175.08,-82143.1200,48322.0800,-44609.95176000,08/10/2008 @ 12:00:00 AM
12191,"Icechill, The Frigid",Hafeld Keep,47.59,Sirens' Rockgold,289.00,306.13,278.30,88471.5700,80428.7000,249279.90849300,08/10/2008 @ 12:00:00 AM
